author,comment_original,published_at,like_count,comment_clean
@radenronggo-d9e,"Salah satu akibat dari pembelokan / penghilangan sejarah berpuluh² tahun, jadi banyak dari kita yg menolak ketika muncul versi/sudut pandang lain sejarah, karena dianggap tidak sesuai dengan selera sejarahnya.
Padahal tidak ada bangsa yg sejarahnya sempurna, termasuk bangsa kita.",2025-06-28T14:41:53Z,6,salah satu akibat dari pembelokan penghilangan sejarah berpuluh tahun jadi banyak dari kita yg menolak ketika muncul versi sudut pandang lain sejarah karena dianggap tidak sesuai dengan selera sejarahnya padahal tidak ada bangsa yg sejarahnya sempurna termasuk bangsa kita
@dimaslounge12,Barangsiapa yang tidak belajar dari sejarah akan dikutuk untuk mengulangi sejarah tersebut,2025-06-28T14:41:47Z,1,barangsiapa yang tidak belajar dari sejarah akan dikutuk untuk mengulangi sejarah tersebut
@LORDMAGMASAUR,upload nya malem amat bg ada si buat pemain minecraft map yang nama nya uncensored liblary itu isi nya yaaa gitu lah,2025-06-28T14:41:18Z,4,upload nya malem amat bg ada si buat pemain minecraft map yang nama nya uncensored liblary itu isi nya ya gitu lah
@oemampedia,"Save video ini, tunjukkan ke anak cucu kalau yang diajarkan disekolah nanti kurang lengkap!",2025-06-28T14:41:05Z,15,save video ini tunjukkan ke anak cucu kalau yang diajarkan disekolah nanti kurang lengkap
@yafouz,"kalo kokbisa yang biasanya netral, sekarang udah terang-terangan melawan kayak gini, berarti emang udah gawat ges.

jangan jadi apatis ya teman-teman, jangan ngerasa politik itu ga berpengaruh sama kehidupan kalian. politik selalu dan langsung berhubungan dengan kehidupan kalian, sekecil apapun itu.

mau tunggu sampai orang dekat, orangtua, saudara, sahabat, atau kalian sendiri jadi korban lalu ga dianggap sama negara baru mau melawan? ngga kan!!!

ayo bersatu sekarang teman-teman!!!🔥🔥🔥",2025-06-28T14:39:24Z,1592,kalo kokbisa yang biasanya netral sekarang udah terang terangan melawan kayak gini berarti emang udah gawat ges jangan jadi apatis ya teman teman jangan ngerasa politik itu ga berpengaruh sama kehidupan kalian politik selalu dan langsung berhubungan dengan kehidupan kalian sekecil apapun itu mau tunggu sampai orang dekat orangtua saudara sahabat atau kalian sendiri jadi korban lalu ga dianggap sama negara baru mau melawan ngga kan ayo bersatu sekarang teman teman
@anugimang598,min bnyk bgt komen judol disini,2025-06-28T14:39:19Z,4,min bnyk bgt komen judol disini
@Samantha-1347,"Waw. Kok bisa bener bener nyentuh esensi penting dari belajar, yaitu kritjs dan membuat orang jadi berempati. Keren banget kok bisa. Ini keras, dan memang seharusnya sekeras ini. Lawan!",2025-06-28T14:38:48Z,1,waw kok bisa bener bener nyentuh esensi penting dari belajar yaitu kritjs dan membuat orang jadi berempati keren banget kok bisa ini keras dan memang seharusnya sekeras ini lawan
@aseprezky9431,"Mungkin sejarah mengenai masa lalu Soekarno yang memiliki banyak istri, inflasi besar-besaran, kelaparan, PHK masal,atau mungkin tentang tragedi G30S PKI dan semua akan digantikan dengan cerita fiksi yang tidak pernah ada",2025-06-28T14:38:47Z,184,mungkin sejarah mengenai masa lalu soekarno yang memiliki banyak istri inflasi besar besaran kelaparan phk masal atau mungkin tentang tragedi g30s pki dan semua akan digantikan dengan cerita fiksi yang tidak pernah ada
@pikachuu3842,"Imo, menanyakan jumlah guru yang tersisa ketika kalah perang juga merupakan salah satu celah untuk menghapus sejarah di bidang pendidikan.",2025-06-28T14:37:35Z,1,imo menanyakan jumlah guru yang tersisa ketika kalah perang juga merupakan salah satu celah untuk menghapus sejarah di bidang pendidikan
@zyenn23,"Kalo isi buku sejarah kita banyak diisi cerita yang sebenarnya, mungkin banyak mahasiswa makin penasaran dan belajar soal pelajaran sejarah yang campur aduk perasaan itu. Soalnya kalo cuman dikasih cerita sejarah palsu dan seolah-olah hal kelam itu adalah sebuah kebaikan negara, mungkin rasanya jadi mahasiswa itu kayak makan permen manis seumur hidupnya. Moga aja sih kedepannya banyak mahasiswa sekolah menengah atau kebawah bisa dikasih lebih lagi soal kebenaran dan penjelasan detail, soal apa yang ada di banyak buku sekolah, yang ga cuman isinya hanya point point doang dan gaada penjelasan dari akarnya.",2025-06-28T14:36:35Z,4,kalo isi buku sejarah kita banyak diisi cerita yang sebenarnya mungkin banyak mahasiswa makin penasaran dan belajar soal pelajaran sejarah yang campur aduk perasaan itu soalnya kalo cuman dikasih cerita sejarah palsu dan seolah olah hal kelam itu adalah sebuah kebaikan negara mungkin rasanya jadi mahasiswa itu kayak makan permen manis seumur hidupnya moga aja sih kedepannya banyak mahasiswa sekolah menengah atau kebawah bisa dikasih lebih lagi soal kebenaran dan penjelasan detail soal apa yang ada di banyak buku sekolah yang ga cuman isinya hanya point point doang dan gaada penjelasan dari akarnya
@A.K.A22511,"Setiap pelajaran sejarah pasti, nunjukin kalo kita negara yang superior banget",2025-06-28T14:35:18Z,0,setiap pelajaran sejarah pasti nunjukin kalo kita negara yang superior banget
@norfayoga,2030 is ril,2025-06-28T14:34:56Z,0,2030 is ril
@IzzumiPoshaf,4:13 Bagaimana dengan Teori Bumi Bulat?,2025-06-28T14:32:40Z,5,4 13 bagaimana dengan teori bumi bulat
@ziin_,"Disaat ""kok bisa"" upload video durasi ±10mnt disitulah mode serius aktif😂",2025-06-28T14:32:03Z,5,disaat kok bisa upload video durasi 10mnt disitulah mode serius aktif
@MUSICA-v7v,Adik dari kakek ku diracuni tentara Indonesia pada waktu itu 😢,2025-06-28T14:31:45Z,2,adik dari kakek ku diracuni tentara indonesia pada waktu itu
@fikrialfurqon553,absolute cinema 🫡,2025-06-28T14:31:41Z,0,absolute cinema
@faamufid,Kerennn min,2025-06-28T14:31:21Z,1,keren min
@Dadan7107,Ayo bisa yo ramein semoga video ini gk di hapus,2025-06-28T14:29:52Z,2,ayo bisa yo ramein semoga video ini gk di hapus
@gaAW719,Void century,2025-06-28T14:29:49Z,0,void century
@inzaghiposumaalkahfi9650,"3:20 Peta Palestina ""diubah"" menjadi Peta Israel.",2025-06-28T14:27:02Z,8,3 20 peta palestina diubah menjadi peta israel
@DATofkors,Keren banget animasinya :D,2025-06-28T14:24:14Z,1,keren banget animasinya d
@1010sepuluhsepuluh,"Walaupun sejarah resmi yang di buat oleh pemerintah indonesia diberlakukan, kita harus tetap memegang fakta sejarah yang sebenarnya. karena sejarah tidak dapat dihapus ataupun di ubah. sejarah akan tetap menjadi sejarah, dan yang akan menjadi saksi atas semua itu adalah kita semua. kitalah yang berhak menulis sejarah itu.",2025-06-28T14:23:21Z,28,walaupun sejarah resmi yang di buat oleh pemerintah indonesia diberlakukan kita harus tetap memegang fakta sejarah yang sebenarnya karena sejarah tidak dapat dihapus ataupun di ubah sejarah akan tetap menjadi sejarah dan yang akan menjadi saksi atas semua itu adalah kita semua kitalah yang berhak menulis sejarah itu
@toraoozee,"bang, cara bantu orang yang kesetrum itu kita harus gimana? takutnya ikut kesetrum 🙏🏻",2025-06-28T14:21:56Z,1,bang cara bantu orang yang kesetrum itu kita harus gimana takutnya ikut kesetrum
@inzaghiposumaalkahfi9650,"2:45 Bahkan, Chatbot AI buatan Tiongkok seperti DeepSeek juga tidak mau menjawab tentang Tragedi/Insiden di Lapangan Tianmen.",2025-06-28T14:21:16Z,98,2 45 bahkan chatbot ai buatan tiongkok seperti deepseek juga tidak mau menjawab tentang tragedi insiden di lapangan tianmen
@Rully_66,Hadir bang 🎉🎉❤❤❤❤❤❤,2025-06-28T14:21:15Z,0,hadir bang
@Kidil007,Mereka seakan ingin menjadi pahlawan atas dosa yang mereka lakukan namun sepandai pandainya menyembunyikan bangkai baunya pasti tercium.,2025-06-28T14:19:57Z,1,mereka seakan ingin menjadi pahlawan atas dosa yang mereka lakukan namun sepandai pandainya menyembunyikan bangkai baunya pasti tercium
@erchan1233,Kapan kita akan ngelawan apa kita cuma pasrah aja di tindas dan   di perlakuin semena mena sama pemerintah?,2025-06-28T14:18:56Z,0,kapan kita akan ngelawan apa kita cuma pasrah aja di tindas dan di perlakuin semena mena sama pemerintah
@fajarwahyuaji934,"Jangankan sejarah dbahas sama anak sekarang,pelajaran matematika dasar aja udah jejang SMA AJA MASIH LOL APALAGI MEMBACA TIDAK BISA baca ""generasi bebas merdeka tapi terlalu bebas jadi LOL""",2025-06-28T14:18:24Z,0,jangankan sejarah dbahas sama anak sekarang pelajaran matematika dasar aja udah jejang sma aja masih lol apalagi membaca tidak bisa baca generasi bebas merdeka tapi terlalu bebas jadi lol
@bayuajiekonugroho8927,Makasih infonya,2025-06-28T14:18:18Z,0,makasih infonya
@dororohyakki8001,"9:35 alarm ud sering bunyi, entah sp yg budeg",2025-06-28T14:17:49Z,0,9 35 alarm ud sering bunyi entah sp yg budeg
@kumarardli,"Asumsi: Tujuan Prabowo membuat sekolah rakyat adalah salah satu agenda untuk menulis ulang sejarah dengan mengajarkan sejarah versi mereka pada siswa. Jika betul begitu, propaganda pelaku kejahatan HAM sungguh culas.",2025-06-28T14:17:38Z,6,asumsi tujuan prabowo membuat sekolah rakyat adalah salah satu agenda untuk menulis ulang sejarah dengan mengajarkan sejarah versi mereka pada siswa jika betul begitu propaganda pelaku kejahatan ham sungguh culas
@randiajha384,Walaupun mereka menghapus tapi kita tau kebenaran akan selalu kembali walaupun di hapus sekalipun.,2025-06-28T14:17:19Z,0,walaupun mereka menghapus tapi kita tau kebenaran akan selalu kembali walaupun di hapus sekalipun
@ahnafhanifmusoddaq3863,"Bang aku mau tanya, apa yang terjadi apa bila seluruh  tata Surya kita tersedot masuk ke lubang hitam?",2025-06-28T14:15:25Z,0,bang aku mau tanya apa yang terjadi apa bila seluruh tata surya kita tersedot masuk ke lubang hitam
@EliyaSoraya-b9p,Sejarah memang menakutkan,2025-06-28T14:14:59Z,10,sejarah memang menakutkan
@husainhalim1968,Konten ini keren banget sumpah. Kok Bisa kok bisa-bisanya kepikiran bikin konten begini. Keren keren.,2025-06-28T14:13:01Z,0,konten ini keren banget sumpah kok bisa kok bisa bisanya kepikiran bikin konten begini keren keren
@IzzumiPoshaf,"Inilah Rincian dari Revisi Penulisan Sejarah Ulang Indonesia :
1. Sejarah Awal Indonesia & Asal Usul Masyarakat Nusantara
2. Nusantara dalam Jaringan Global: India dan Tiongkok
3. Nusantara dalam Jaringan Global: Timur Tengah
4. Interaksi dengan Barat: Kompetisi dan Aliansi
5. Respons terhadap Penjajahan
6. Pergerakan Kebangsaan
7. Perang Kemerdekaan Indonesia
8. Masa Bergejolak & Ancaman Integrasi
9. Orde Baru (1967-1998)
10. Era Reformasi (1999-2024)
11. Faktaneka dan Indeks",2025-06-28T14:12:16Z,54,inilah rincian dari revisi penulisan sejarah ulang indonesia 1 sejarah awal indonesia asal usul masyarakat nusantara 2 nusantara dalam jaringan global india dan tiongkok 3 nusantara dalam jaringan global timur tengah 4 interaksi dengan barat kompetisi dan aliansi 5 respons terhadap penjajahan 6 pergerakan kebangsaan 7 perang kemerdekaan indonesia 8 masa bergejolak ancaman integrasi 9 orde baru 1967 1998 10 era reformasi 1999 2024 11 faktaneka dan indeks
@joddy29,"Mereka yang melupakan sejarah akan dikutuk untuk mengulanginya, seperti keledai yang jatuh ke lubang yang sama.",2025-06-28T14:11:22Z,40,mereka yang melupakan sejarah akan dikutuk untuk mengulanginya seperti keledai yang jatuh ke lubang yang sama
@ahmadradian-f7u,Wahai soekarno begitu mulianya kau di buku ppkn😒,2025-06-28T14:11:17Z,35,wahai soekarno begitu mulianya kau di buku ppkn
@BukanUserShell,Mungkin org tua kalian banggain petrus kan,2025-06-28T14:10:23Z,0,mungkin org tua kalian banggain petrus kan
@manta_id,bahkan sekelas tragedi santa cruz pun sudah dilenyapkan,2025-06-28T14:09:47Z,106,bahkan sekelas tragedi santa cruz pun sudah dilenyapkan
@AnthoniSuryaindonesia,penculikan anak anak culik anak minta kurang lebih baik👍👍👍👍👍👍👍👍👍 oke bagus baik👌👌👍👍👍👍👍👍👍 yes 😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈👹👺👺👺👹👹👹👺👺👹👺👺👹👹👺👹👹👺😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍yes benar-benar bagus 👍👍👍👍👍👍,2025-06-28T14:08:37Z,0,penculikan anak anak culik anak minta kurang lebih baik oke bagus baik yes yes benar benar bagus
@Broken_Channel2012,"3:55 ""Indonesia cemas"" 😭",2025-06-28T14:08:12Z,32,3 55 indonesia cemas
@DukeoftheNation,Sejarah adalah alat propaganda,2025-06-28T14:06:58Z,1,sejarah adalah alat propaganda
@eralyen7688,"Tak ada Peradaban tanpa Korban.
Tak ada Sejarah tanpa Darah.",2025-06-28T14:06:52Z,804,tak ada peradaban tanpa korban tak ada sejarah tanpa darah
@IzzumiPoshaf,1:05 Salah satu Peristiwa Kelam dalam Sejarah Indonesia yang dilupakan oleh Kemenbud Fadli Zon adalah P4m4rk0s44n Massal Tahun 1998.,2025-06-28T14:05:31Z,13,1 05 salah satu peristiwa kelam dalam sejarah indonesia yang dilupakan oleh kemenbud fadli zon adalah p4m4rk0s44n massal tahun 1998
@ORA_ora_ora_ora,1.21 light Yagami moment,2025-06-28T14:05:06Z,0,1 21 light yagami moment
@PiercedPrr_,"Tim KokBisa, akhir-akhir ini kualitas videonya bagus banget, kreatif, konsisten, durasinya juga lumayan lama, dan yang paling penting videonya memperluas wawasan kita juga. Terimakasih untuk Tim KokBisa telah memberi kami ilmu dan wawasan yang sangat bermanfaat, Tapi jangan lupa untuk istirahat. Tetap semangat dan terus menginspirasi!",2025-06-28T14:04:29Z,2698,tim kokbisa akhir akhir ini kualitas videonya bagus banget kreatif konsisten durasinya juga lumayan lama dan yang paling penting videonya memperluas wawasan kita juga terimakasih untuk tim kokbisa telah memberi kami ilmu dan wawasan yang sangat bermanfaat tapi jangan lupa untuk istirahat tetap semangat dan terus menginspirasi
@piaaa-w5v,early 10 minutes agoo,2025-06-28T14:04:07Z,0,early 10 minutes agoo
@achmaddanishfaishal4207,Sejarah bisa di sembunyikan tetapi tidak bisa hilang.,2025-06-28T14:03:32Z,5,sejarah bisa di sembunyikan tetapi tidak bisa hilang
@RizqiMotorgg-ls8is,Kalau video ini hilang apakah sejarah di masa lalu akan hilang juga 😢,2025-06-28T14:03:17Z,297,kalau video ini hilang apakah sejarah di masa lalu akan hilang juga
@Rahmat-cv4it,"revisi,biar ga mengajarkan kebodohan",2025-06-28T14:03:06Z,0,revisi biar ga mengajarkan kebodohan
@fadlanrizka,Bagus nyoo,2025-06-28T14:02:48Z,1,bagus nyoo
@CK_2000,"Nando demo...
Nando demo...

Opening dari anime ""Orb: The Movement of the Earth"" emang cocok banget utk mengetahui kebenaran yang berusaha ditutupi",2025-06-28T14:02:23Z,101,nando demo nando demo opening dari anime orb the movement of the earth emang cocok banget utk mengetahui kebenaran yang berusaha ditutupi
@petrakurnia6772,wah thumbnail nya Death Note reference,2025-06-28T14:00:56Z,0,wah thumbnail nya death note reference
@AnthoniSuryaindonesia,"penculikan, penculikan, penculikan, penculikan anak anak teman 👭👬👫yes 👍✅👍✅👍👍👍✅👍✅✅✅👍✅👍✅👍✅✅👍✅✅👍✅👍👍✅✅umur 18 tahun yes👍✅👍✅✅👍✅",2025-06-28T14:00:52Z,0,penculikan penculikan penculikan penculikan anak anak teman yes umur 18 tahun yes
@khusnothok723,Bahas fenomena alam aja bang.,2025-06-28T14:00:17Z,0,bahas fenomena alam aja bang
@adil-zcShort,9,2025-06-28T14:00:10Z,0,9
@Alltera_Mystic,*Little dark age* era,2025-06-28T13:58:09Z,25,little dark age era
@muhammadzidanakbar3161,"Sejarah tidak semestinya tidak di hapus ataupun di rubah ataupun di tambahkan atau di kurang kan, biarkan sejarah itu apa adanya kenapa harus di hapus atau dihilangkan karena sejarah tidak semestinya begitu. Dan benar yang dikatakan oleh pak Widji Thukul “Apa guna punya ilmu tinggi bila kau bohongi“",2025-06-28T13:58:02Z,142,sejarah tidak semestinya tidak di hapus ataupun di rubah ataupun di tambahkan atau di kurang kan biarkan sejarah itu apa adanya kenapa harus di hapus atau dihilangkan karena sejarah tidak semestinya begitu dan benar yang dikatakan oleh pak widji thukul apa guna punya ilmu tinggi bila kau bohongi
@fadilpubg8527,Apsenn 1:56,2025-06-28T13:57:33Z,0,apsenn 1 56
@AnthoniSuryaindonesia,penculikan anak anak anak benar-benar bagus bagus baik👍👍👍👍👍👍👍👍 oke bagus baik penculikan anak anak teman 👭👬👫oke bagus baik👍👍👍👍👍,2025-06-28T13:56:51Z,0,penculikan anak anak anak benar benar bagus bagus baik oke bagus baik penculikan anak anak teman oke bagus baik
@beaclaster,menulis sejarah.. negara kita sudah menang kah?,2025-06-28T13:56:48Z,1,menulis sejarah negara kita sudah menang kah
@Ellzyi,❤🎉,2025-06-28T13:56:44Z,0,
@abeliamehola1804,Gerceppp,2025-06-28T13:56:01Z,1,gercep
@COOLBALLS123,Apa yang terjadi jika bahasa Indonesia jadi bahasa internasional?,2025-06-28T13:55:25Z,15,apa yang terjadi jika bahasa indonesia jadi bahasa internasional
@flyingcat9681,"Iya lah. 
Anak dan menantu presiden 1 dan 2 sekarang ada kuasa😂",2025-06-28T13:54:57Z,35,iya lah anak dan menantu presiden 1 dan 2 sekarang ada kuasa
@wddchresjy,Gercep,2025-06-28T13:54:39Z,0,gercep
@inteiract,yey,2025-06-28T13:54:39Z,0,yey
@nitapitria2740,Next bangg,2025-06-28T13:54:20Z,0,next bangg
@yoyyu15,🥲💔,2025-06-28T13:54:18Z,0,
@fxyoua,halo bangg🥳,2025-06-28T13:54:17Z,0,halo bangg
@JoShorts9,Pertama,2025-06-28T13:53:56Z,1,pertama
@alibsaje8317,1,2025-06-28T13:53:55Z,0,1
@Hana-cute-q7h,absenn yangg gercep guyss,2025-06-28T13:53:50Z,0,absenn yangg gercep guyss
@Z_Freak,Alamak,2025-06-28T13:53:47Z,0,alamak
@aditbarda,Mantap,2025-06-28T13:53:46Z,0,mantap
@PLUTOV_GASA4,Pertama!,2025-06-28T13:53:42Z,2,pertama
@tiandainuri9536,Pertamaaaaa,2025-06-28T13:53:40Z,0,pertama
